Frequency (Hz)	Level (dB)
300.791931	-54.423157
301.464844	-54.083347
302.137756	-54.552608
302.810669	-54.443531
303.483582	-55.877262
304.156494	-55.022903
304.829407	-54.861122
305.502319	-55.062149
306.175232	-56.407574
306.848145	-57.056763
307.521057	-56.983055
308.193970	-56.090603
308.866882	-55.703888
309.539795	-55.924068
310.212708	-57.076088
310.885620	-56.608486
311.558533	-57.190311
312.231445	-57.176231
312.904358	-57.212284
313.577271	-58.321865
314.250183	-57.713154
314.923096	-56.587646
315.596008	-56.581059
316.268921	-58.031658
316.941833	-58.389896
317.614746	-59.185089
318.287659	-60.584488
318.960571	-59.845951
319.633484	-60.565170
320.306396	-60.808376
320.979309	-60.777206
321.652222	-60.869801
322.325134	-58.927746
322.998047	-59.618141
323.670959	-60.363697
324.343872	-60.443081
325.016785	-60.056786
325.689697	-60.936287
326.362610	-62.205803
327.035522	-61.492542
327.708435	-60.564461
328.381348	-60.582626
329.054260	-60.975994
329.727173	-61.000462
330.400085	-61.375053
331.072998	-61.912979
331.745911	-62.221313
332.418823	-62.142765
333.091736	-61.854603
333.764648	-61.792480
334.437561	-61.860695
335.110474	-62.425106
335.783386	-63.057842
336.456299	-62.668011
337.129211	-62.824829
337.802124	-62.170208
338.475037	-61.846512
339.147949	-61.255081
339.820862	-62.451752
340.493774	-63.599056
341.166687	-64.641724
341.839600	-63.079571
342.512512	-63.450630
343.185425	-62.335464
343.858337	-62.582260
344.531250	-64.160858
345.204163	-62.539822
345.877075	-62.434464
346.549988	-62.156471
347.222900	-61.878448
347.895813	-62.408024
348.568726	-63.429386
349.241638	-62.594822
349.914551	-62.157734
350.587463	-62.113571
351.260376	-62.714832
351.933289	-62.941250
352.606201	-63.133411
353.279114	-62.870827
353.952026	-63.766685
354.624939	-64.539436
355.297852	-63.787876
355.970764	-62.662834
356.643677	-61.515221
357.316589	-64.357796
357.989502	-64.410408
358.662415	-63.067097
359.335327	-63.415466
360.008240	-63.503677
360.681152	-62.347931
361.354065	-62.336285
362.026978	-62.253120
362.699890	-62.937397
363.372803	-63.072872
364.045715	-64.179787
364.718628	-64.383087
365.391541	-64.249557
366.064453	-63.287292
366.737366	-63.797752
