Frequency (Hz)	Level (dB)
288.679504	-51.766571
289.352417	-52.507763
290.025330	-51.857460
290.698242	-50.920761
291.371155	-51.801998
292.044067	-52.601433
292.716980	-52.521801
293.389893	-51.586330
294.062805	-51.496197
294.735718	-51.448086
295.408630	-52.445984
296.081543	-52.572117
296.754456	-52.304619
297.427368	-52.352207
298.100281	-51.496826
298.773193	-52.740395
299.446106	-53.120308
300.119019	-52.666866
300.791931	-51.780022
301.464844	-50.473484
302.137756	-52.011391
302.810669	-52.143391
303.483582	-51.346668
304.156494	-50.494942
304.829407	-50.844669
305.502319	-51.106079
306.175232	-50.513546
306.848145	-50.674469
307.521057	-51.079933
308.193970	-51.473751
308.866882	-52.927101
309.539795	-52.857712
310.212708	-52.070225
310.885620	-52.260292
311.558533	-53.047955
312.231445	-51.903679
312.904358	-52.028389
313.577271	-52.659794
314.250183	-52.143764
314.923096	-51.836899
315.596008	-51.549820
316.268921	-52.335003
316.941833	-52.047886
317.614746	-51.009827
318.287659	-50.544109
318.960571	-51.763786
319.633484	-53.022808
320.306396	-52.824238
320.979309	-53.836067
321.652222	-52.775433
322.325134	-51.969963
322.998047	-52.372124
323.670959	-52.607555
324.343872	-51.863548
325.016785	-51.998829
325.689697	-52.599949
326.362610	-52.464020
327.035522	-53.262657
327.708435	-52.068073
328.381348	-51.833889
329.054260	-52.933483
329.727173	-53.385464
330.400085	-53.486038
331.072998	-52.524132
331.745911	-52.215515
332.418823	-53.071846
333.091736	-51.600273
333.764648	-52.417816
334.437561	-53.682404
335.110474	-54.233807
335.783386	-52.743210
336.456299	-52.372013
337.129211	-53.279980
337.802124	-53.763252
338.475037	-52.693455
339.147949	-52.690517
339.820862	-53.413055
340.493774	-53.467735
341.166687	-54.094940
341.839600	-52.768738
342.512512	-52.706387
343.185425	-53.372620
343.858337	-53.341995
344.531250	-53.266663
345.204163	-52.156746
345.877075	-52.985928
346.549988	-53.275860
347.222900	-52.724770
347.895813	-53.480518
348.568726	-53.331184
349.241638	-53.782681
349.914551	-54.112690
350.587463	-54.099125
351.260376	-52.886742
351.933289	-51.957413
352.606201	-52.555481
353.279114	-53.032146
353.952026	-53.273045
354.624939	-52.353062
355.297852	-53.665977
355.970764	-52.559483
356.643677	-51.987667
357.316589	-52.873173
357.989502	-53.306217
358.662415	-54.556309
359.335327	-54.486565
360.008240	-54.745461
360.681152	-53.726059
361.354065	-53.343525
362.026978	-53.224159
362.699890	-53.082027
363.372803	-53.416790
364.045715	-52.440098
364.718628	-53.178085
365.391541	-53.550220
366.064453	-52.556976
366.737366	-52.619240
367.410278	-52.828655
368.083191	-53.458878
368.756104	-54.800133
369.429016	-55.073868
370.101929	-53.840858
370.774841	-53.082165
371.447754	-54.031376
372.120667	-55.289665
372.793579	-54.803436
373.466492	-54.477146
374.139404	-53.650955
374.812317	-54.392570
375.485229	-53.712440
376.158142	-53.242668
376.831055	-53.344666
377.503967	-53.504799
378.176880	-52.963280
378.849792	-53.213463
379.522705	-54.804741
380.195618	-53.999870
380.868530	-53.900845
381.541443	-53.430168
382.214355	-53.790306
382.887268	-53.447582
383.560181	-54.810268
384.233093	-54.805828
384.906006	-53.822468
385.578918	-53.933159
386.251831	-54.861202
386.924744	-54.312916
387.597656	-55.186348
388.270569	-53.259106
388.943481	-52.854588
389.616394	-53.855564
390.289307	-53.500023
390.962219	-54.182896
391.635132	-53.420826
392.308044	-53.391354
392.980957	-53.804733
393.653870	-54.245445
394.326782	-54.310501
394.999695	-54.530716
395.672607	-53.743942
396.345520	-54.514290
397.018433	-54.410461
397.691345	-54.689602
398.364258	-55.433037
399.037170	-54.580219
399.710083	-54.037853
400.382996	-53.810799
401.055908	-54.097332
401.728821	-54.741615
402.401733	-54.156013
403.074646	-53.731323
403.747559	-53.886452
404.420471	-53.939316
405.093384	-53.461155
405.766296	-53.238575
406.439209	-55.169300
407.112122	-55.163231
407.785034	-55.557926
408.457947	-55.637226
409.130859	-54.517170
409.803772	-54.411400
410.476685	-55.747009
411.149597	-56.043701
411.822510	-55.947617
412.495422	-55.746666
413.168335	-55.687012
413.841248	-55.731560
414.514160	-55.732292
415.187073	-54.604267
415.859985	-55.909630
416.532898	-56.059490
417.205811	-55.740376
417.878723	-55.570065
418.551636	-55.647449
419.224548	-56.548195
419.897461	-55.694981
420.570374	-56.504284
421.243286	-55.666145
421.916199	-54.761444
422.589111	-56.222836
423.262024	-56.100739
423.934937	-55.521847
424.607849	-54.920628
425.280762	-54.952789
425.953674	-55.160595
426.626587	-56.401100
427.299500	-56.609837
427.972412	-56.442921
428.645325	-56.628139
429.318237	-56.033100
429.991150	-55.678452
430.664062	-56.265358
431.336975	-55.228233
432.009888	-54.295708
432.682800	-54.516861
433.355713	-54.654678
434.028625	-55.033012
434.701538	-54.854195
435.374451	-54.740971
436.047363	-54.450645
436.720276	-54.979942
437.393188	-54.993660
438.066101	-54.980003
438.739014	-54.330200
439.411926	-55.285496
440.084839	-54.929909
440.757751	-54.480350
441.430664	-53.760639
442.103577	-54.373718
442.776489	-54.084927
443.449402	-54.329151
444.122314	-54.499874
444.795227	-54.195835
445.468140	-53.788677
446.141052	-54.326561
446.813965	-54.086170
447.486877	-53.499477
448.159790	-53.128822
448.832703	-53.584999
449.505615	-54.408447
450.178528	-54.373669
450.851440	-55.346077
451.524353	-55.399803
452.197266	-55.370708
452.870178	-55.362312
453.543091	-54.935577
454.216003	-55.318794
454.888916	-55.215405
455.561829	-55.823303
456.234741	-56.295044
456.907654	-54.679466
457.580566	-54.956211
458.253479	-55.555275
458.926392	-55.802101
459.599304	-55.332935
460.272217	-54.900608
460.945129	-56.045990
461.618042	-56.140270
462.290955	-57.047215
462.963867	-57.064232
463.636780	-56.260998
464.309692	-55.030972
464.982605	-54.973461
465.655518	-56.104488
466.328430	-55.865974
467.001343	-56.775490
467.674255	-56.381695
468.347168	-56.345097
469.020081	-56.336700
469.692993	-54.822651
470.365906	-54.766811
471.038818	-55.092346
471.711731	-55.872032
472.384644	-55.925468
473.057556	-56.838661
473.730469	-56.337521
474.403381	-55.604683
475.076294	-55.577152
475.749207	-55.618607
476.422119	-56.244568
477.095032	-57.165604
477.767944	-56.764473
478.440857	-55.461506
479.113770	-55.508251
479.786682	-56.551720
480.459595	-56.989742
481.132507	-57.328690
481.805420	-57.437366
482.478333	-56.921326
483.151245	-56.383831
483.824158	-57.108868
484.497070	-57.265102
485.169983	-57.387905
485.842896	-57.995285
486.515808	-57.703724
487.188721	-58.462402
487.861633	-57.532532
488.534546	-57.044941
489.207458	-56.526817
489.880371	-56.477139
490.553284	-57.933392
491.226196	-57.064636
491.899109	-56.926056
492.572021	-57.275684
493.244934	-57.244480
493.917847	-56.917156
494.590759	-57.431484
495.263672	-57.599621
495.936584	-58.398518
496.609497	-58.160648
497.282410	-57.122047
497.955322	-56.770172
498.628235	-57.735443
499.301147	-59.249592
499.974060	-58.929550
500.646973	-57.971359
501.319885	-57.732918
501.992798	-57.645935
502.665710	-58.821686
503.338623	-57.985329
504.011536	-57.163937
504.684448	-57.912582
505.357361	-57.821205
506.030273	-57.645370
506.703186	-57.085194
507.376099	-58.012955
508.049011	-57.961227
508.721924	-57.661652
509.394836	-57.401714
510.067749	-57.854145
510.740662	-57.788937
511.413574	-58.319382
512.086487	-58.583424
512.759399	-59.125412
